night,rh_mean,rh_min,rh_max,dpd_mean,dpd_min,dpd_max,t_air_mean,t_air_min,t_air_max,wind_mean,wind_min,wind_max,pres_mean,pres_min,pres_max,precip_night,precip_known_hours,n_hours_rh,e_tcc_mean,e_tcc_min,e_tcc_max,e_lcc_mean,e_mcc_mean,e_hcc_mean,e_mh_mean,e_mh_min,e_rh_mean,e_t2m_mean,e_precip_night,moon_illum,dark_hours,night_hours,dark_frac
2020-01-05,31.111,26.000,36.000,16.203,14.150,18.460,8.256,7.600,9.000,2.211,0.700,3.200,687.667,686.900,688.300,,0.000,9.000,0.330,0.210,0.490,0.200,0.009,0.151,0.159,0.040,88.333,2.000,0.000,0.710,3.230,10.620,0.305
2020-01-06,30.333,24.000,35.000,16.313,14.370,19.310,6.667,6.000,7.500,6.267,5.000,8.000,686.444,685.600,687.300,,0.000,9.000,0.746,0.590,0.890,0.258,0.164,0.577,0.639,0.433,88.222,3.044,0.000,0.796,2.330,10.610,0.219
2020-01-07,14.333,5.000,24.000,27.286,18.990,37.510,6.389,5.300,8.000,6.156,2.600,10.100,685.944,685.600,686.300,,0.000,9.000,0.220,0.160,0.430,0.150,0.022,0.061,0.081,0.000,65.444,3.011,0.000,0.872,1.380,10.610,0.130
2020-01-08,5.444,3.000,10.000,37.022,29.350,42.630,6.711,5.700,7.400,3.533,0.500,6.100,685.011,684.400,685.400,,0.000,9.000,0.311,0.220,0.410,0.306,0.012,0.000,0.012,0.000,80.000,2.256,0.000,0.933,0.400,10.600,0.037
2020-01-09,16.889,12.000,21.000,23.188,20.540,26.970,4.033,3.100,4.900,10.089,7.900,12.600,682.289,681.300,683.100,,0.000,9.000,0.172,0.160,0.180,0.167,0.036,0.000,0.036,0.000,57.667,2.211,0.100,0.977,0.000,10.590,0.000
2020-01-10,46.333,35.000,52.000,10.419,8.800,14.080,2.089,1.200,3.700,8.944,7.200,9.900,681.511,680.700,682.100,,0.000,9.000,0.169,0.160,0.170,0.160,0.036,0.000,0.036,0.020,77.556,2.167,0.000,0.998,0.000,10.590,0.000
2020-01-11,68.778,57.000,82.000,4.534,2.350,6.630,-0.911,-2.200,-0.200,5.689,4.500,6.300,680.122,679.200,681.000,,0.000,9.000,0.154,0.100,0.170,0.144,0.053,0.000,0.053,0.020,74.222,1.689,1.500,0.994,0.000,10.580,0.000
2020-01-12,100.000,100.000,100.000,0.000,0.000,0.000,-1.422,-1.900,-1.100,,,,678.633,677.900,679.100,,0.000,9.000,0.471,0.210,0.720,0.412,0.239,0.000,0.239,0.100,84.556,-1.133,2.000,0.964,0.260,10.570,0.024
2020-01-13,31.667,11.000,85.000,17.766,1.860,27.360,-1.111,-7.100,1.400,7.650,6.400,8.900,680.911,680.500,681.300,,0.000,9.000,0.160,0.070,0.260,0.156,0.026,0.000,0.026,0.000,65.889,-2.111,0.000,0.908,1.330,10.560,0.126
2020-01-14,40.444,33.000,49.000,10.596,8.310,12.720,-1.011,-1.500,-0.400,5.956,4.800,7.500,682.456,682.100,682.800,,0.000,9.000,0.189,0.090,0.280,0.147,0.036,0.031,0.066,0.000,69.000,-1.478,0.600,0.829,2.390,10.550,0.227
2020-01-15,13.667,8.000,23.000,24.937,16.730,30.740,0.611,-0.400,1.400,7.100,6.200,9.000,682.056,681.000,682.800,,0.000,9.000,0.104,0.070,0.140,0.087,0.063,0.000,0.063,0.030,87.778,-2.789,0.000,0.732,3.430,10.540,0.325
2020-01-16,56.778,41.000,80.000,6.881,2.630,10.320,-1.822,-3.400,-0.500,6.189,5.300,7.600,680.667,679.500,681.300,,0.000,9.000,0.143,0.080,0.180,0.110,0.060,0.000,0.060,0.020,83.000,-0.411,0.600,0.625,4.440,10.530,0.421
2020-01-17,100.000,100.000,100.000,0.000,0.000,0.000,-1.944,-2.200,-1.400,,,,679.133,677.800,680.200,,0.000,9.000,0.444,0.260,0.690,0.438,0.120,0.000,0.120,0.090,93.556,-1.533,2.700,0.511,5.430,10.520,0.516
2020-01-18,99.556,99.000,100.000,0.053,0.000,0.120,-3.744,-4.200,-3.000,,,,678.978,678.300,679.600,,0.000,9.000,0.494,0.400,0.660,0.477,0.291,0.000,0.291,0.190,87.889,-1.589,0.400,0.399,6.420,10.510,0.611
2020-01-19,99.222,96.000,100.000,0.093,0.000,0.480,-3.533,-4.500,-3.100,,,,680.800,678.900,681.700,,0.000,9.000,0.237,0.110,0.320,0.230,0.061,0.000,0.061,0.000,79.889,-1.322,0.300,0.294,7.420,10.500,0.706
2020-01-20,13.556,11.000,18.000,25.609,22.070,27.910,3.644,3.000,4.000,8.978,7.700,10.400,684.500,683.900,684.900,,0.000,9.000,0.177,0.170,0.230,0.160,0.029,0.000,0.029,0.000,63.111,-1.389,0.000,0.200,8.410,10.490,0.801
2020-01-21,17.556,5.000,46.000,26.367,10.370,37.240,4.744,1.300,7.000,8.756,6.500,11.300,686.000,685.200,686.600,,0.000,9.000,0.391,0.030,0.950,0.061,0.014,0.343,0.350,0.000,80.556,-0.078,0.000,0.122,9.380,10.480,0.895
2020-01-22,19.111,11.000,34.000,22.729,14.560,28.360,5.600,4.700,6.100,5.056,4.100,6.000,686.589,685.600,687.300,,0.000,9.000,0.830,0.370,0.970,0.139,0.248,0.800,0.826,0.304,77.889,3.089,0.000,0.062,10.310,10.470,0.985
2020-01-23,25.667,17.000,41.000,18.657,12.160,23.080,5.211,4.700,6.000,4.789,4.400,5.600,686.422,685.600,687.000,,0.000,9.000,0.234,0.180,0.310,0.217,0.027,0.012,0.039,0.000,85.333,3.156,0.000,0.022,10.460,10.460,1.000
2020-01-24,22.556,12.000,37.000,20.754,13.430,27.320,4.644,2.900,5.900,1.611,1.000,3.300,685.800,684.300,686.600,,0.000,9.000,0.424,0.300,0.530,0.324,0.031,0.142,0.169,0.098,83.778,3.356,0.000,0.002,10.450,10.450,1.000
2020-01-25,91.111,68.000,100.000,1.438,0.000,5.380,3.422,2.500,4.600,3.967,1.300,10.100,682.822,680.700,684.100,,0.000,9.000,0.742,0.580,0.930,0.182,0.412,0.574,0.768,0.591,89.667,1.467,3.300,0.004,10.430,10.430,1.000
2020-01-26,99.667,97.000,100.000,0.040,0.000,0.360,-0.411,-3.800,1.100,8.900,7.700,9.500,676.711,676.300,677.400,,0.000,9.000,0.743,0.150,0.940,0.711,0.120,0.027,0.135,0.000,96.000,-0.422,0.200,0.024,10.420,10.420,1.000
2020-01-27,93.556,74.000,99.000,0.822,0.120,3.490,-4.489,-5.500,-3.300,8.200,6.300,9.700,676.256,676.000,676.700,,0.000,9.000,0.958,0.750,1.000,0.252,0.941,0.162,0.947,0.761,78.333,-2.422,1.400,0.063,9.610,10.410,0.924
2020-01-28,100.000,100.000,100.000,0.000,0.000,0.000,-3.856,-5.100,-3.400,,,,676.900,676.400,677.500,,0.000,9.000,0.863,0.510,1.000,0.860,0.104,0.000,0.104,0.010,92.889,-3.256,3.500,0.117,8.750,10.390,0.842
2020-01-29,98.889,98.000,99.000,0.132,0.120,0.230,-6.800,-7.600,-6.300,,,,674.856,673.200,675.900,,0.000,9.000,0.332,0.220,0.640,0.299,0.186,0.000,0.186,0.050,86.333,-6.222,1.100,0.184,7.910,10.380,0.762
2020-01-30,60.889,21.000,91.000,7.039,1.030,16.650,-11.378,-13.700,-8.500,6.013,1.900,14.700,673.933,673.200,674.300,,0.000,9.000,0.077,0.000,0.170,0.070,0.024,0.000,0.024,0.000,39.444,-9.956,0.000,0.263,7.080,10.370,0.683
2020-01-31,14.444,8.000,20.000,21.072,17.330,26.140,-6.578,-7.600,-5.300,11.678,10.300,12.800,677.678,676.900,678.400,,0.000,9.000,0.126,0.070,0.170,0.119,0.047,0.000,0.047,0.010,72.333,-8.289,0.000,0.349,6.250,10.350,0.604
2020-02-01,85.889,72.000,95.000,1.799,0.590,3.750,-6.089,-6.500,-5.000,8.311,5.800,11.300,680.222,679.900,680.400,,0.000,9.000,0.170,0.170,0.170,0.161,0.077,0.000,0.077,0.050,84.000,-4.633,0.000,0.442,5.400,10.340,0.523
2020-02-02,99.333,99.000,100.000,0.080,0.000,0.120,-3.511,-4.200,-3.000,,,,681.678,681.100,682.200,,0.000,9.000,0.436,0.160,0.690,0.378,0.287,0.000,0.287,0.040,77.111,-3.011,0.000,0.539,4.520,10.320,0.438
2020-02-03,88.444,84.000,95.000,1.469,0.610,2.060,-2.211,-2.800,-1.800,3.967,2.900,5.800,682.456,681.400,683.000,,0.000,9.000,0.312,0.200,0.430,0.137,0.273,0.000,0.273,0.150,86.111,-2.167,0.300,0.636,3.610,10.310,0.350
2020-02-04,100.000,100.000,100.000,0.000,0.000,0.000,-0.422,-1.200,-0.100,,,,681.978,681.200,682.500,,0.000,9.000,0.390,0.310,0.440,0.310,0.270,0.000,0.270,0.210,92.222,-1.700,0.200,0.731,2.650,10.290,0.257
2020-02-05,99.778,99.000,100.000,0.027,0.000,0.120,-2.133,-2.800,-1.200,4.200,4.200,4.200,682.989,682.400,683.400,,0.000,9.000,0.394,0.220,0.530,0.382,0.094,0.000,0.094,0.070,91.111,-2.111,0.500,0.818,1.660,10.270,0.162
2020-02-06,92.667,76.000,100.000,0.970,0.000,3.280,-0.500,-1.000,-0.100,5.100,4.600,5.800,683.200,682.400,683.600,,0.000,9.000,0.319,0.160,0.550,0.233,0.230,0.000,0.230,0.090,93.778,-1.189,0.000,0.894,0.670,10.260,0.065
2020-02-07,100.000,100.000,100.000,0.000,0.000,0.000,-0.644,-0.900,-0.400,7.150,6.200,8.700,683.267,682.400,684.100,,0.000,9.000,0.173,0.170,0.190,0.162,0.063,0.000,0.063,0.040,83.444,-0.022,1.600,0.953,0.000,10.240,0.000
2020-02-08,100.000,100.000,100.000,0.000,0.000,0.000,-1.522,-1.800,-1.200,,,,682.911,682.600,683.200,,0.000,9.000,0.279,0.170,0.430,0.261,0.169,0.000,0.169,0.100,81.000,-1.556,1.900,0.989,0.000,10.220,0.000
2020-02-09,99.333,99.000,100.000,0.080,0.000,0.120,-3.067,-3.800,-2.400,,,,681.956,681.100,682.600,,0.000,9.000,0.399,0.270,0.470,0.394,0.097,0.000,0.097,0.080,89.000,-2.467,0.400,0.999,0.000,10.210,0.000
2020-02-10,72.333,68.000,79.000,4.462,3.260,5.240,1.811,0.800,2.800,7.878,6.400,9.400,684.978,684.700,685.400,,0.000,9.000,0.658,0.340,0.970,0.334,0.258,0.380,0.460,0.000,83.000,0.489,0.000,0.979,0.000,10.190,0.000
2020-02-11,78.778,67.000,95.000,3.366,0.710,5.450,1.933,1.000,3.600,5.711,4.400,7.300,685.011,684.000,685.600,,0.000,9.000,0.859,0.410,1.000,0.399,0.534,0.333,0.547,0.040,93.667,0.689,0.500,0.932,0.930,10.170,0.091
2020-02-12,83.222,59.000,100.000,2.761,0.000,7.210,1.789,0.400,2.700,6.189,5.300,6.500,684.333,683.400,684.900,,0.000,9.000,0.184,0.120,0.270,0.168,0.090,0.000,0.090,0.040,85.111,1.789,0.000,0.859,1.990,10.160,0.196
2020-02-13,100.000,100.000,100.000,0.000,0.000,0.000,2.456,1.500,4.000,6.711,5.700,8.300,683.922,683.000,685.100,,0.000,9.000,0.754,0.520,0.990,0.557,0.618,0.322,0.699,0.353,87.444,3.844,6.500,0.768,3.030,10.140,0.299
2020-02-14,93.556,85.000,100.000,0.963,0.000,2.280,3.267,2.900,3.700,6.011,4.600,7.600,684.656,683.900,685.200,,0.000,9.000,0.462,0.210,0.910,0.356,0.188,0.104,0.273,0.154,87.444,4.000,0.000,0.663,4.050,10.120,0.400
2020-02-15,99.333,95.000,100.000,0.096,0.000,0.720,2.344,1.500,3.200,7.333,6.400,8.100,683.267,682.200,684.000,,0.000,9.000,0.477,0.150,0.900,0.374,0.168,0.062,0.222,0.110,88.667,4.133,0.000,0.553,5.060,10.100,0.501
2020-02-16,100.000,100.000,100.000,0.000,0.000,0.000,2.611,2.000,3.100,10.511,9.700,11.500,680.256,679.200,681.000,,0.000,9.000,1.000,1.000,1.000,1.000,0.590,0.000,0.590,0.230,96.556,0.422,3.800,0.443,6.070,10.080,0.602
2020-02-17,100.000,100.000,100.000,0.000,0.000,0.000,-2.978,-3.800,-2.300,,,,681.500,680.800,681.900,,0.000,9.000,0.648,0.420,1.000,0.643,0.084,0.000,0.084,0.070,87.556,-4.989,0.100,0.338,7.040,10.060,0.700
2020-02-18,68.667,50.000,85.000,4.522,1.890,7.930,-3.389,-4.500,-2.600,6.344,5.100,9.300,681.933,681.200,682.600,,0.000,9.000,0.453,0.230,0.870,0.446,0.059,0.000,0.059,0.040,82.778,-4.456,0.000,0.243,7.980,10.040,0.795
2020-02-19,71.111,64.000,80.000,4.202,2.640,5.270,-1.122,-2.200,0.500,6.833,5.200,8.900,684.189,683.300,684.900,,0.000,9.000,0.177,0.120,0.220,0.169,0.049,0.000,0.049,0.000,74.778,-0.989,0.000,0.161,8.870,10.020,0.885
2020-02-20,51.444,32.000,99.000,9.421,0.120,14.880,0.211,-1.100,1.000,5.111,4.200,6.400,686.811,686.200,687.200,,0.000,9.000,0.340,0.290,0.390,0.334,0.066,0.000,0.066,0.030,82.889,-0.311,0.000,0.095,9.680,10.000,0.967
2020-02-21,6.222,4.000,9.000,34.822,30.230,39.050,5.400,4.400,6.300,4.933,3.700,6.100,688.389,687.700,689.000,,0.000,9.000,0.327,0.070,1.000,0.321,0.013,0.000,0.013,0.000,87.667,0.822,0.000,0.045,9.980,9.980,1.000
2020-02-22,19.000,7.000,57.000,25.048,7.600,33.670,5.578,1.400,7.200,2.633,0.700,3.600,688.589,687.500,689.400,,0.000,9.000,0.424,0.350,0.520,0.413,0.109,0.000,0.109,0.050,77.667,1.944,0.400,0.014,9.960,9.960,1.000
2020-02-23,6.556,1.000,10.000,36.659,29.690,53.530,8.133,7.200,8.600,2.856,0.900,4.700,687.822,686.800,688.500,,0.000,9.000,0.254,0.130,0.360,0.249,0.038,0.000,0.038,0.010,83.000,2.189,0.000,0.002,9.940,9.940,1.000
2020-02-24,3.889,2.000,7.000,40.564,33.920,46.440,7.000,4.900,9.200,3.611,2.200,4.600,686.356,685.400,687.100,,0.000,9.000,0.167,0.090,0.240,0.161,0.033,0.000,0.033,0.010,89.556,3.033,0.000,0.008,9.920,9.920,1.000
2020-02-25,16.556,4.000,98.000,31.483,0.280,39.250,4.789,1.100,5.900,2.911,1.900,4.000,685.656,684.900,686.200,,0.000,9.000,0.088,0.010,0.170,0.077,0.020,0.001,0.021,0.000,54.444,4.533,0.000,0.032,9.770,9.900,0.986
2020-02-26,76.111,28.000,99.000,5.008,0.140,16.870,1.578,0.200,3.700,4.689,1.400,7.200,685.611,684.800,686.100,,0.000,9.000,0.419,0.210,0.590,0.214,0.114,0.227,0.315,0.099,80.667,3.978,0.000,0.072,8.930,9.880,0.903
2020-02-27,52.667,29.000,78.000,9.167,3.410,16.330,2.078,1.100,2.900,3.211,1.800,6.400,685.022,683.900,685.800,,0.000,9.000,0.446,0.300,0.730,0.260,0.059,0.227,0.277,0.080,80.111,2.500,0.000,0.128,8.090,9.860,0.820
2020-02-28,11.667,8.000,15.000,27.474,24.410,31.450,4.200,3.800,4.600,3.056,1.800,4.400,683.933,682.400,684.800,,0.000,9.000,0.953,0.900,0.980,0.208,0.118,0.937,0.944,0.879,76.778,3.056,0.800,0.197,7.240,9.840,0.736
2020-02-29,90.778,72.000,100.000,1.423,0.000,4.620,3.200,2.200,4.700,2.911,1.800,5.000,682.667,681.700,683.400,,0.000,9.000,0.122,0.050,0.170,0.107,0.060,0.000,0.060,0.000,84.000,3.133,0.000,0.278,6.380,9.820,0.650
2020-03-01,97.111,80.000,100.000,0.434,0.000,3.060,0.400,-0.300,1.200,7.122,5.400,8.600,682.078,681.400,682.600,,0.000,9.000,0.134,0.050,0.180,0.124,0.028,0.000,0.028,0.000,79.889,2.811,0.500,0.368,5.480,9.800,0.560
2020-03-02,46.000,29.000,100.000,12.206,0.000,16.420,2.633,-0.100,3.800,5.811,3.300,7.400,683.944,683.100,684.700,,0.000,9.000,0.190,0.170,0.210,0.169,0.022,0.011,0.033,0.000,76.111,1.856,0.000,0.465,4.560,9.770,0.466
2020-03-03,100.000,100.000,100.000,0.000,0.000,0.000,0.878,0.300,1.600,6.022,4.600,7.600,683.622,682.800,684.300,,0.000,9.000,0.608,0.220,1.000,0.602,0.037,0.004,0.041,0.020,81.889,3.722,0.000,0.566,3.600,9.750,0.369
2020-03-04,100.000,100.000,100.000,0.000,0.000,0.000,3.344,2.600,3.800,4.511,3.400,5.600,683.500,682.400,684.000,,0.000,9.000,0.991,0.970,1.000,0.690,0.944,0.823,0.990,0.957,92.222,0.511,5.700,0.667,2.630,9.730,0.270
2020-03-05,100.000,100.000,100.000,0.000,0.000,0.000,1.189,0.500,1.900,6.789,5.700,7.800,681.922,681.100,682.500,,0.000,9.000,0.996,0.980,1.000,0.994,0.139,0.000,0.139,0.060,96.333,-0.356,0.700,0.764,1.670,9.710,0.172
2020-03-06,100.000,100.000,100.000,0.000,0.000,0.000,1.122,0.900,1.300,6.756,6.000,7.600,682.689,681.900,683.400,,0.000,9.000,0.268,0.170,0.520,0.187,0.178,0.000,0.178,0.090,88.778,2.633,0.000,0.852,0.740,9.680,0.077
2020-03-07,100.000,100.000,100.000,0.000,0.000,0.000,2.400,1.900,3.100,6.889,6.400,8.200,681.411,681.000,681.800,,0.000,9.000,0.091,0.000,0.180,0.062,0.060,0.000,0.060,0.000,68.000,3.856,0.000,0.924,0.000,9.660,0.000
2020-03-08,73.778,63.000,90.000,4.271,1.460,6.350,2.467,1.100,3.100,4.900,3.900,5.400,680.800,679.800,681.400,,0.000,9.000,0.091,0.020,0.160,0.081,0.018,0.000,0.018,0.000,77.222,3.156,0.000,0.974,0.000,9.640,0.000
2020-03-09,100.000,100.000,100.000,0.000,0.000,0.000,4.344,3.900,4.700,10.567,9.600,12.300,677.867,677.100,678.500,,0.000,9.000,0.738,0.340,0.940,0.687,0.364,0.004,0.367,0.160,87.222,3.767,4.400,0.997,0.000,9.610,0.000
2020-03-10,100.000,100.000,100.000,0.000,0.000,0.000,1.400,0.900,1.700,9.900,8.900,11.300,679.578,679.100,680.500,,0.000,9.000,1.000,1.000,1.000,1.000,0.208,0.000,0.208,0.160,94.111,1.722,4.300,0.990,0.000,9.590,0.000
2020-03-11,100.000,100.000,100.000,0.000,0.000,0.000,2.656,1.600,3.200,7.178,6.800,7.900,684.000,682.800,684.800,,0.000,9.000,0.994,0.960,1.000,0.992,0.657,0.000,0.657,0.330,94.111,1.867,1.300,0.953,0.520,9.570,0.054
2020-03-12,100.000,100.000,100.000,0.000,0.000,0.000,4.422,3.500,4.800,9.544,8.500,11.700,682.767,681.400,683.300,,0.000,9.000,0.736,0.480,0.910,0.637,0.323,0.000,0.323,0.140,87.889,3.389,2.200,0.889,1.590,9.540,0.167
2020-03-13,100.000,100.000,100.000,0.000,0.000,0.000,5.000,4.800,5.300,8.356,7.700,9.500,683.144,682.100,683.900,,0.000,9.000,0.879,0.540,1.000,0.810,0.613,0.001,0.614,0.330,97.000,3.300,3.000,0.805,2.660,9.520,0.279
2020-03-14,100.000,100.000,100.000,0.000,0.000,0.000,1.456,0.500,2.300,9.444,8.700,10.500,678.889,677.800,679.700,,0.000,9.000,0.940,0.760,1.000,0.937,0.243,0.000,0.243,0.170,94.111,-0.278,2.500,0.706,3.700,9.490,0.390
2020-03-15,8.444,4.000,18.000,31.046,19.270,37.550,0.322,-0.500,1.000,7.556,6.500,9.100,681.811,681.300,682.300,,0.000,9.000,0.168,0.100,0.320,0.139,0.014,0.021,0.035,0.000,71.444,-1.244,0.000,0.600,4.730,9.470,0.499
2020-03-16,93.444,87.000,100.000,0.964,0.000,1.940,2.000,1.100,2.700,10.044,5.900,13.700,683.322,681.800,684.500,,0.000,9.000,0.436,0.160,0.910,0.382,0.046,0.070,0.112,0.000,80.667,0.844,0.000,0.494,5.700,9.450,0.604
2020-03-17,100.000,100.000,100.000,0.000,0.000,0.000,3.444,2.900,3.800,7.978,7.000,9.000,683.444,681.800,684.800,,0.000,9.000,0.851,0.590,0.990,0.581,0.236,0.449,0.596,0.228,86.667,2.067,0.000,0.390,6.620,9.420,0.702
2020-03-18,100.000,100.000,100.000,0.000,0.000,0.000,3.578,3.200,3.900,7.189,6.600,7.800,682.611,681.400,683.500,,0.000,9.000,0.523,0.160,1.000,0.113,0.388,0.367,0.499,0.059,91.222,2.544,4.800,0.294,7.450,9.400,0.793
2020-03-19,100.000,100.000,100.000,0.000,0.000,0.000,3.200,2.700,3.700,7.256,6.200,8.500,683.144,682.000,684.200,,0.000,9.000,0.980,0.890,1.000,0.784,0.634,0.853,0.930,0.784,97.111,3.478,5.800,0.208,8.210,9.370,0.876
2020-03-20,89.667,56.000,100.000,1.737,0.000,7.880,2.189,1.100,3.300,7.389,6.200,8.200,682.611,681.200,683.800,,0.000,9.000,0.793,0.450,0.990,0.137,0.006,0.747,0.751,0.183,85.111,3.956,0.000,0.135,8.890,9.350,0.951
2020-03-21,100.000,100.000,100.000,0.000,0.000,0.000,5.456,4.700,5.800,7.256,6.000,8.600,685.344,683.800,686.900,,0.000,9.000,0.258,0.010,0.500,0.003,0.000,0.251,0.251,0.000,66.111,4.722,0.000,0.077,9.320,9.320,1.000
2020-03-22,100.000,100.000,100.000,0.000,0.000,0.000,4.600,3.500,5.500,7.933,6.000,9.900,684.478,683.200,685.300,,0.000,9.000,0.043,0.000,0.170,0.001,0.000,0.038,0.038,0.000,68.889,5.144,0.000,0.035,9.300,9.300,1.000
2020-03-23,100.000,100.000,100.000,0.000,0.000,0.000,4.478,4.300,4.800,7.000,5.400,8.200,684.311,683.200,685.200,,0.000,9.000,0.213,0.180,0.280,0.178,0.053,0.009,0.062,0.030,80.333,4.722,0.000,0.009,9.270,9.270,1.000
2020-03-24,88.444,48.000,100.000,2.201,0.000,9.970,3.233,2.500,4.100,4.911,4.100,6.100,683.111,682.500,683.800,,0.000,9.000,0.230,0.170,0.350,0.183,0.087,0.027,0.110,0.050,84.444,4.711,0.100,0.002,9.240,9.240,1.000
2020-03-25,72.556,33.000,97.000,5.226,0.430,15.080,4.233,2.900,5.900,2.878,0.900,4.800,684.600,683.900,685.200,,0.000,9.000,0.459,0.290,0.640,0.298,0.126,0.179,0.282,0.090,83.000,5.111,0.100,0.012,9.220,9.220,1.000
2020-03-26,99.222,96.000,100.000,0.111,0.000,0.570,3.078,1.700,5.100,5.422,5.000,5.800,684.856,683.700,686.000,,0.000,9.000,0.528,0.190,0.900,0.322,0.043,0.280,0.313,0.146,83.000,5.078,0.000,0.040,8.870,9.190,0.965
2020-03-27,99.889,99.000,100.000,0.016,0.000,0.140,3.156,2.000,4.200,5.678,2.400,7.500,683.678,681.700,684.600,,0.000,9.000,0.511,0.170,0.770,0.107,0.274,0.391,0.531,0.146,88.000,3.989,0.000,0.085,8.000,9.170,0.873
2020-03-28,81.889,44.000,100.000,3.438,0.000,11.020,2.078,0.900,2.900,10.800,8.500,13.800,681.678,680.700,683.100,,0.000,9.000,0.184,0.170,0.240,0.180,0.028,0.000,0.028,0.000,81.111,1.589,0.300,0.145,7.120,9.140,0.779
2020-03-29,94.889,75.000,100.000,0.789,0.000,4.060,3.156,1.500,4.800,6.822,6.100,8.100,681.811,681.200,682.400,,0.000,9.000,0.201,0.170,0.280,0.169,0.031,0.008,0.038,0.000,77.667,2.989,0.000,0.220,6.200,9.110,0.681
2020-03-30,100.000,100.000,100.000,0.000,0.000,0.000,6.400,6.200,6.600,6.911,6.200,8.000,683.811,682.900,684.900,,0.000,9.000,0.356,0.260,0.490,0.254,0.182,0.000,0.182,0.080,87.111,4.256,0.100,0.306,5.270,9.090,0.580
2020-03-31,100.000,100.000,100.000,0.000,0.000,0.000,4.533,3.600,7.100,8.633,7.600,9.700,682.056,681.300,682.700,,0.000,9.000,0.833,0.470,0.950,0.814,0.207,0.000,0.207,0.030,85.000,5.133,1.200,0.403,4.320,9.060,0.477
2020-04-01,100.000,100.000,100.000,0.000,0.000,0.000,5.322,4.800,5.900,8.422,7.900,9.300,683.633,682.700,684.600,,0.000,9.000,0.546,0.470,0.620,0.489,0.176,0.016,0.189,0.079,81.667,4.500,0.100,0.506,3.380,9.040,0.374
2020-04-02,100.000,100.000,100.000,0.000,0.000,0.000,5.067,4.200,5.400,5.733,4.300,7.400,685.478,683.900,686.400,,0.000,9.000,0.536,0.230,0.990,0.297,0.253,0.183,0.338,0.000,91.000,4.100,0.700,0.613,2.460,9.010,0.274
2020-04-03,100.000,100.000,100.000,0.000,0.000,0.000,3.322,2.500,4.500,6.144,4.300,7.900,683.600,682.900,684.100,,0.000,9.000,0.797,0.580,0.960,0.709,0.466,0.000,0.466,0.140,93.333,3.122,0.800,0.717,1.600,8.980,0.178
2020-04-04,100.000,100.000,100.000,0.000,0.000,0.000,2.556,2.200,3.100,6.944,6.400,7.500,683.089,682.500,683.600,,0.000,9.000,0.266,0.220,0.310,0.248,0.116,0.008,0.122,0.080,83.333,2.733,0.500,0.814,0.780,8.950,0.087
2020-04-05,99.000,91.000,100.000,0.146,0.000,1.310,1.500,1.000,1.900,8.611,6.900,11.600,681.978,681.300,682.300,,0.000,9.000,0.971,0.880,1.000,0.929,0.828,0.007,0.828,0.700,96.556,1.222,2.500,0.896,0.010,8.930,0.001
2020-04-06,100.000,100.000,100.000,0.000,0.000,0.000,0.667,0.200,1.200,8.433,5.900,11.900,680.433,678.500,682.000,,0.000,9.000,0.984,0.920,1.000,0.823,0.941,0.898,0.991,0.957,99.889,1.211,13.900,0.958,0.000,8.900,0.000
2020-04-07,100.000,100.000,100.000,0.000,0.000,0.000,1.222,0.200,1.800,8.122,6.700,9.700,680.489,679.200,681.400,,0.000,9.000,0.292,0.220,0.370,0.286,0.111,0.000,0.111,0.080,91.333,0.556,0.800,0.992,0.000,8.870,0.000
2020-04-08,100.000,100.000,100.000,0.000,0.000,0.000,1.500,1.200,1.800,7.278,6.300,8.100,681.356,680.200,682.400,,0.000,9.000,0.817,0.520,0.920,0.803,0.039,0.040,0.077,0.000,90.000,1.667,0.300,0.996,0.000,8.850,0.000
2020-04-09,73.667,58.000,100.000,4.204,0.000,7.320,0.156,-0.300,0.900,6.622,4.400,7.700,682.100,680.500,683.000,,0.000,9.000,0.271,0.150,0.340,0.262,0.072,0.003,0.076,0.000,77.778,2.578,0.300,0.970,0.090,8.820,0.010
2020-04-10,49.111,32.000,72.000,10.086,4.490,14.940,2.022,0.500,4.300,10.911,9.100,14.400,682.778,680.900,683.800,,0.000,9.000,0.344,0.140,0.670,0.240,0.041,0.128,0.161,0.000,79.111,3.700,0.000,0.917,1.180,8.790,0.135
2020-04-11,100.000,100.000,100.000,0.000,0.000,0.000,3.778,3.400,4.000,8.222,7.400,9.900,680.467,678.500,682.200,,0.000,9.000,0.999,0.990,1.000,0.998,0.648,0.148,0.689,0.340,95.444,2.800,4.200,0.842,2.260,8.770,0.258
2020-04-12,51.000,14.000,100.000,9.989,0.000,20.980,-5.822,-8.700,-2.900,10.760,7.900,14.100,674.356,669.100,675.900,,0.000,9.000,0.180,0.040,0.400,0.172,0.034,0.000,0.034,0.010,52.889,-4.100,0.400,0.752,3.300,8.740,0.378
2020-04-13,9.556,7.000,14.000,28.757,21.800,32.400,0.522,-0.900,2.100,5.756,3.300,9.800,681.067,679.900,682.000,,0.000,9.000,0.924,0.480,0.990,0.142,0.409,0.883,0.914,0.439,72.889,-3.278,0.000,0.653,4.270,8.710,0.490
2020-04-14,43.000,8.000,99.000,13.760,0.120,27.420,-2.211,-3.800,-0.600,9.144,6.600,11.900,679.133,677.100,680.500,,0.000,9.000,0.700,0.480,0.910,0.330,0.372,0.341,0.651,0.447,68.667,0.122,0.000,0.550,5.160,8.680,0.594
